POSTCODE;KELURAHAN;KECAMATAN;JENIS;KABUPATEN;PROVINSI;;
92461;Pattallassang;Tompobulu;Kab.;Bantaeng;Sulawesi Selatan;;
92461;Pattaneteang;Tompobulu;Kab.;Bantaeng;Sulawesi Selatan;;
92461;Rappoa;Pajukukang;Kab.;Bantaeng;Sulawesi Selatan;;
92461;Tanahloe;Gantarang Keke (Gantareng Keke);Kab.;Bantaeng;Sulawesi Selatan;;
92461;Tombolo;Gantarang Keke (Gantareng Keke);Kab.;Bantaeng;Sulawesi Selatan;;
55181;Tirtonirmolo;Kasihan;Kab.;Bantul;DI Yogyakarta;;
55182;Ngestiharjo;Kasihan;Kab.;Bantul;DI Yogyakarta;;
55183;Tamantirto;Kasihan;Kab.;Bantul;DI Yogyakarta;;
55184;Bangunjiwo;Kasihan;Kab.;Bantul;DI Yogyakarta;;
55185;Pendowoharjo;Sewon;Kab.;Bantul;DI Yogyakarta;;
55186;Timbulharjo;Sewon;Kab.;Bantul;DI Yogyakarta;;
55188;Bangunharjo;Sewon;Kab.;Bantul;DI Yogyakarta;;
55188;Panggungharjo;Sewon;Kab.;Bantul;DI Yogyakarta;;
55191;Tamanan;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55192;Jagalan;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55193;Singosaren;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55194;Wirokerten;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55195;Jambidan;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55196;Potorono;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55197;Baturetno;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55198;Banguntapan;Banguntapan;Kab.;Bantul;DI Yogyakarta;;
55711;Bantul;Bantul;Kab.;Bantul;DI Yogyakarta;;
55712;Ringin Harjo;Bantul;Kab.;Bantul;DI Yogyakarta;;
55713;Palbapang;Bantul;Kab.;Bantul;DI Yogyakarta;;
55714;Trirenggo;Bantul;Kab.;Bantul;DI Yogyakarta;;
55715;Sabdodadi;Bantul;Kab.;Bantul;DI Yogyakarta;;
55751;Guwosari;Pajangan;Kab.;Bantul;DI Yogyakarta;;
55751;Sendangsari;Pajangan;Kab.;Bantul;DI Yogyakarta;;
55751;Triwidadi;Pajangan;Kab.;Bantul;DI Yogyakarta;;
55752;Argodadi;Sedayu;Kab.;Bantul;DI Yogyakarta;;
55752;Argomulyo;Sedayu;Kab.;Bantul;DI Yogyakarta;;
55752;Argorejo;Sedayu;Kab.;Bantul;DI Yogyakarta;;
55752;Argosari;Sedayu;Kab.;Bantul;DI Yogyakarta;;
55761;Caturharjo;Pandak;Kab.;Bantul;DI Yogyakarta;;
55761;Gilangharjo;Pandak;Kab.;Bantul;DI Yogyakarta;;
55761;Triharjo;Pandak;Kab.;Bantul;DI Yogyakarta;;
55761;Wijirejo;Pandak;Kab.;Bantul;DI Yogyakarta;;
55762;Poncosari;Srandakan;Kab.;Bantul;DI Yogyakarta;;
55762;Trimurti;Srandakan;Kab.;Bantul;DI Yogyakarta;;
55763;Gadingharjo;Sanden;Kab.;Bantul;DI Yogyakarta;;
55763;Gadingsari;Sanden;Kab.;Bantul;DI Yogyakarta;;
55763;Murtigading;Sanden;Kab.;Bantul;DI Yogyakarta;;
55763;Srigading;Sanden;Kab.;Bantul;DI Yogyakarta;;
55764;Mulyodadi;Bambang Lipuro;Kab.;Bantul;DI Yogyakarta;;
55764;Sidomulyo;Bambang Lipuro;Kab.;Bantul;DI Yogyakarta;;
55764;Sumbermulyo;Bambang Lipuro;Kab.;Bantul;DI Yogyakarta;;
55771;Panjangrejo;Pundong;Kab.;Bantul;DI Yogyakarta;;
55771;Seloharjo;Pundong;Kab.;Bantul;DI Yogyakarta;;
55771;Srihardono;Pundong;Kab.;Bantul;DI Yogyakarta;;
55772;Donotirto;Kretek;Kab.;Bantul;DI Yogyakarta;;
55772;Parangtritis;Kretek;Kab.;Bantul;DI Yogyakarta;;
55772;Tirtohargo;Kretek;Kab.;Bantul;DI Yogyakarta;;
55772;Tirtomulyo;Kretek;Kab.;Bantul;DI Yogyakarta;;
55772;Tirtosari;Kretek;Kab.;Bantul;DI Yogyakarta;;
55781;Canden;Jetis;Kab.;Bantul;DI Yogyakarta;;
55781;Patalan;Jetis;Kab.;Bantul;DI Yogyakarta;;
55781;Sumber Agung;Jetis;Kab.;Bantul;DI Yogyakarta;;
55781;Trimulyo;Jetis;Kab.;Bantul;DI Yogyakarta;;
55782;Girirejo;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Imogiri;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Karang Tengah;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Karangtalun;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Kebon Agung;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Selopamioro;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Sriharjo;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55782;Wukirsari;Imogiri;Kab.;Bantul;DI Yogyakarta;;
55783;Dlingo;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55783;Jatimulyo;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55783;Mangunan;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55783;Muntuk;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55783;Temuwuh;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55783;Terong;Dlingo;Kab.;Bantul;DI Yogyakarta;;
55791;Bawuran;Pleret;Kab.;Bantul;DI Yogyakarta;;
55791;Pleret;Pleret;Kab.;Bantul;DI Yogyakarta;;
55791;Segoroyoso;Pleret;Kab.;Bantul;DI Yogyakarta;;
55791;Wonokromo;Pleret;Kab.;Bantul;DI Yogyakarta;;
55791;Wonolelo;Pleret;Kab.;Bantul;DI Yogyakarta;;
55792;Sitimulyo;Piyungan;Kab.;Bantul;DI Yogyakarta;;
55792;Srimartani;Piyungan;Kab.;Bantul;DI Yogyakarta;;
55792;Srimulyo;Piyungan;Kab.;Bantul;DI Yogyakarta;;
30911;Pangkalan Balai;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30912;Seterio;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30913;Suka Raja Baru;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30914;Mulya Agung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30915;Kayuara Kuning;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30916;Suka Mulya;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Galang Tinggi;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Kedondong Raye;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Lalang Sembawa;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Langkan;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Limau;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Limbang Mulya;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Lubuk Saung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Mainan;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Muara Damai;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Pangkalan Panji;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Pelajau;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Pelajau Ilir;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Petaling;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Pulau Harapan;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Pulau Muning;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Purwosari;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Regan Agung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Rejodadi;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Rimba Alai;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Rimba Balai;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Santansari;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Sidang Mas;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Sri Bandung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Suka Makmur;Sembawa;Kab.;Banyuasin;Sumatera Selatan;;
30953;Tanjung Agung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Tanjung Beringin;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Tanjung Kepayang;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Tanjung Menang;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Terentang;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Terlangu;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30953;Ujung Tanjung;Banyuasin III;Kab.;Banyuasin;Sumatera Selatan;;
30958;Air Senggeris;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Bengkuang;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Betung;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Biyuku;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Bukit;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Durian Daun;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Lubuk Karet;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Lubuk Lancang;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Meranti;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Pulau Rajak;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Rimba Asam;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Rimba Terab;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Sedang;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Sri / Seri Kembang;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Suka Mulya;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Sukaraja;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Taja / Talang Jaya Indah;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Taja / Talang Jaya Mulya;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Taja / Talang Jaya Raya 1;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Taja / Talang Jaya Raya II;Betung;Kab.;Banyuasin;Sumatera Selatan;;
30958;Talang Ipuh;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30958;Tanjung Laut;Suak Tapeh;Kab.;Banyuasin;Sumatera Selatan;;
30959;Banjarsari (Air Senda IV);Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Bentayan;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Buana Murti (Air Senda III);Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Budi Asih;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Bumi Rejo;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Bumi Serdang;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Dana Mulya;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Karang Anyar;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Karang Asem;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Karang Manunggal;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Karang Mulya;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Kelapa Dua;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Keluang;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Majatra;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Marga Rahayu;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Mekar Sari;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Mukut;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Nunggal Sari;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Pancamulya;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Penuguan;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Purwodadi;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Rawa Banda;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Ringin Harjo;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Rukun Makmur;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Senda Mukti (Air Senda II);Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sidomulyo;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Songo Makmur;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Suka Karya;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Suka Raja;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sukajaya;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sukamulya;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sumber Agung;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sumber Mukti;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sumber Mulya/Mulyo;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sumber Rejeki;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Sumber Rejo;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Tabuan Asri;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Teluk Betung;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Teluk Tenggulang;Tungkal Ilir;Kab.;Banyuasin;Sumatera Selatan;;
30959;Tirta Mulya (Tirto Mulyo);Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Wana Mukti;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Wonodadi;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30959;Wonosari;Pulau Rimau;Kab.;Banyuasin;Sumatera Selatan;;
30961;Air Batu;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Bangun Sari;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Banyu Urip;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Bunga Karang;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Gasing;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Kenten;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Kenten Laut;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Kuala Puntian;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Manggar Raya;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Muara Sugih;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Pangkalan Benteng;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sebalik;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Seri/Sri Menanti;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Suka Damai;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Suka Tani;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sukajadi;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sukamoro;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sumber Mekar Mukti;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sungai Rengit;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Sungairengit Murni;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Talang Buluh;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Talang Keramat;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Tanah Mas;Talang Kelapa;Kab.;Banyuasin;Sumatera Selatan;;
30961;Tanjung Lago;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30962;Air Kumbang Bakti;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Budi Mulyo;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Cinta Manis Baru;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Cinta Manis Lama;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Duren Ijo;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Kumbang Padang Permata;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Mariana;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Mariana Ilir;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Merah Mata;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Muarabaru;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Nusa Makmur;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Padang Rejo;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Panca Desa;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Panca Mulya;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Pematang Palas;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Perajen;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Perambahan;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Perambahan Baru;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Pulau Borang;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Rimba Jaya;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sebokor;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sebubus;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sido Makmur;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sidomulyo;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sungai Gerong;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Sungai Rebo;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30962;Teluk Tenggirik;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Tirta Makmur;Air Kumbang;Kab.;Banyuasin;Sumatera Selatan;;
30962;Tirto Sari;Banyuasin I;Kab.;Banyuasin;Sumatera Selatan;;
30967;Desa Baru;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Durian Gadis;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Gelebak Dalam;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Kebon Sahang;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Menten;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Pangkalan Gelebak;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Parit;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Pelaju;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Pulau Parang;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Rambutan;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Sako;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Siju;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Suka Pindah;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Sungai Dua;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Sungai Kedukan;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Sungai Pinang;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Tanah Lembak;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Tanjung Kerang;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30967;Tanjung Merbu;Rambutan;Kab.;Banyuasin;Sumatera Selatan;;
30968;Kemang Bejalu;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Lebung;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Lubuk Rengas;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Muara Abab;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Pagar Bulan;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Peldas;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Penandingan;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Rantau Bayur;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Rantau Harapan;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sejagung;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Semuntul;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sri Jaya;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sukarela;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sungai Lilin;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sungai Pinang;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Sungainaik;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Talang Kemang;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Tanjung Menang Musi;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Tanjung Pasir;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Tanjung Tiga;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30968;Tebing Abang;Rantau Bayur;Kab.;Banyuasin;Sumatera Selatan;;
30971;Jati Sari;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Karang Sari;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Majuria;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Marga Sungsang;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Mekarsari;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Muara Sungsang;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Perajen Jaya;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Rimau Sungsang;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sri Agung;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sumber Rejeki;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sungsang I;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sungsang II;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sungsang III;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Sungsang IV;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Tabala Jaya;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Tanah Pilih;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30971;Teluk Payo;Banyuasin II;Kab.;Banyuasin;Sumatera Selatan;;
30972;Delta Upang;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Makarti Jaya;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Muarabaru;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Pendowo Harjo;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Pengestu;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Purwosari;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Salek/Saleh Agung (Makmur);Air Salek;Kab.;Banyuasin;Sumatera Selatan;;
30972;Salek/Saleh Jaya;Air Salek;Kab.;Banyuasin;Sumatera Selatan;;
30972;Salek/Saleh Mukti;Air Salek;Kab.;Banyuasin;Sumatera Selatan;;
30972;Salek/Saleh Mulya;Air Salek;Kab.;Banyuasin;Sumatera Selatan;;
30972;Sungaisemut;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Tanjungbaru;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Tanjungmas;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Tirta Kencana;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Upang Makmur;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30972;Upang Mulya;Makarti Jaya;Kab.;Banyuasin;Sumatera Selatan;;
30974;Karang Anyar;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Karang Baru;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Marga Rahayu;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Mekar Mukti;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Mekar Sari;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Muara Telang;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Muara Telang Marga/Margo;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Mukti Jaya;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Mulya Sari;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30974;Panca Mukti;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Purwosari;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
30974;Sri Tiga;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Sumber Hidup;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Sumber Jaya;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Sumber Mulya;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Talang Indah;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Talang Lubuk;Sumber Marga Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Telang Jaya;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Telang Karya;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Telang Makmur;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Telang Rejo;Muara Telang;Kab.;Banyuasin;Sumatera Selatan;;
30974;Telang Sari;Tanjung Lago;Kab.;Banyuasin;Sumatera Selatan;;
